cp_id,cp_state,district_id,address_en,address2_en,address_tc,address2_tc,address_sc,address2_sc,lat,lgt,waste_type,legend,accessibilty_notes,contact_en,contact_tc,contact_sc,openhour_en,openhour_tc,openhour_sc
"2461","Accepted","Sai_Kung","Hang Hau Sports Centre","","坑口體育館","","坑口体育馆","","22.317289","114.268578","Metals,Paper,Plastics,Glass Bottles","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2462","Accepted","Sai_Kung","Fuk Man Garden","","福民花園","","福民花园","","22.383893","114.271362","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2463","Accepted","Sai_Kung","Wan Po Road Pet Garden","","環保大道寵物公園","","环保大道宠物公园","","22.305594","114.269249","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2464","Accepted","Sai_Kung","Tong Ming Street Park","","唐明街公園","","唐明街公园","","22.310106","114.258526","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2465","Accepted","Sha_Tin","Hin Tin Swimming Pool, Che Kung Miu Road","","車公廟路顯田游泳池","","车公庙路显田游泳池","","22.367050","114.173802","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2466","Accepted","Sha_Tin","Ma On Shan Swimming Pool, On Chun Street","","鞍俊街馬鞍山游泳池","","鞍俊街马鞍山游泳池","","22.426820","114.229422","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2467","Accepted","Sha_Tin","Sha Tin Jockey Club Swimming Pool, Yuen Wo Road","","源禾路沙田賽馬會游泳池","","源禾路沙田赛马会游泳池","","22.383556","114.193133","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2468","Accepted","Sha_Tin","Sha Tin Sports Ground, Yuen Wo Road","","源禾路沙田運動場","","源禾路沙田运动场","","22.387351","114.196480","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2469","Accepted","Sha_Tin","Ma On Shan Sports Ground, Hang Hong Street","","恆康街馬鞍山運動場","","恒康街马鞍山运动场","","22.421341","114.227631","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2470","Accepted","Sha_Tin","Sha Tin Park, Yuen Wo Road","","源禾路沙田公園","","源禾路沙田公园","","22.380092","114.190076","Metals,Paper,Plastics,Glass Bottles","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2471","Accepted","Sha_Tin","Ma On Shan Park, On Chun Street","","鞍俊街馬鞍山公園","","鞍俊街马鞍山公园","","22.426498","114.231394","Metals,Paper,Plastics,Glass Bottles","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2472","Accepted","Sha_Tin","Yuen Wo Playground, 16 Yuen Wo Road, Sha Tin","","沙田源禾路16號源禾遊樂場","","沙田源禾路16号源禾游乐场","","22.386441","114.195644","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2473","Accepted","Sha_Tin","Pai Tau Village Playground, Pai Tau Street","","排頭街排頭村遊樂場","","排头街排头村游乐场","","22.384980","114.187214","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2474","Accepted","Sha_Tin","Siu Lek Yuen Road Playground, Yuen Wo Road","","小瀝源路遊樂場","","小沥源路游乐场","","22.388395","114.204292","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2475","Accepted","Sha_Tin","Tsang Tai Uk Recreation Ground, Sha Kok Street","","沙角街曾大屋遊樂場","","沙角街曾大屋游乐场","","22.374996","114.190290","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2476","Accepted","Sha_Tin","Hin Tin Playground, Che Kung Miu Road","","車公廟路顯田遊樂場","","车公庙路显田游乐场","","22.365416","114.172115","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2477","Accepted","Sha_Tin","Che Kung Miu Road Playground, Che Kung Miu Road","","車公廟路遊樂場","","车公庙路游乐场","","22.368105","114.175966","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2479","Accepted","Sha_Tin","On Luk Street Park, On Luk Street","","鞍祿街公園","","鞍禄街公园","","22.422916","114.229718","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2480","Accepted","Sha_Tin","Yuen Chau Kok Park, Yuen Chau Kok Road","","圓洲角路圓洲角公園","","圆洲角路圆洲角公园","","22.382579","114.199309","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2481","Accepted","Sha_Tin","Yuen Wo Road Sports Centre, Yuen Wo Road","","源禾路體育館","","源禾路体育馆","","22.382912","114.192699","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2482","Accepted","Sha_Tin","Hin Keng Sports Centre, Che Kung Miu Road","","車公廟路顯徑體育館","","车公庙路显径体育馆","","22.363218","114.171296","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2483","Accepted","Sha_Tin","Mei Lam Sports Centre, Mei Lam Estate","","美林邨美林體育館","","美林邨美林体育馆","","22.379029","114.175625","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2484","Accepted","Sha_Tin","G/F, LCSD Headquarters, 1-3 Pai Tau Street","","沙田排頭街1-3號康樂及文化事務署地下","","沙田排头街1-3号康乐及文化事务署地下","","22.384896","114.188694","Metals,Paper,Plastics,Glass Bottles","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2485","Accepted","Sha_Tin","Sha Tin Town Hall","","沙田大會堂","","沙田大会堂","","22.380854","114.189299","Metals,Paper,Plastics,Glass Bottles","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2486","Accepted","Sha_Tin","Hong Kong Heritage Museum","","香港文化博物館","","香港文化博物馆","","22.377331","114.185456","Metals,Paper,Plastics,Glass Bottles","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2487","Accepted","Sha_Tin","Hang Hong Street Garden and Ma On Shan Recreation Ground","","恒康街公園及馬鞍山遊樂場","","恒康街公园及马鞍山游乐场","","22.419987","114.229049","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2488","Accepted","Sha_Tin","Ma On Shan Sports Centre, On Chun Street, Ma On Shan","","馬鞍山體育館","","马鞍山体育馆","","22.425913","114.229608","Metals,Paper,Plastics,Glass Bottles","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2489","Accepted","Sha_Tin","Adjunction to the Light Refreshment Kiosk of Ma On Shan Park (No. 12, On Chun Street, Ma On Shan)","","馬鞍山公園小食亭側","","马鞍山公园小食亭侧","","22.427823","114.230913","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2490","Accepted","Sha_Tin","Ma On Shan Promenade, Ning Tai Road, Ma On Shan","","馬鞍山海濱長廊","","马鞍山海滨长廊","","22.427110","114.233631","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2491","Accepted","Sha_Tin","Pek Shek Kok Promenade , Ma Liu Shui","","白石角海濱長廊 (南面廣場)","","白石角海滨长廊 (南面广场)","","22.429567","114.208985","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2492","Accepted","Sha_Tin","Tai Wai Playground","","大圍遊樂場","","大围游乐场","","22.375107","114.179818","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2493","Accepted","Sham_Shui_Po","Li Cheng Uk Swimming Pool","","李鄭屋游泳池","","李郑屋游泳池","","22.338590","114.161853","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2494","Accepted","Sham_Shui_Po","Lai Chi Kok Swimming Pool","","荔枝角公園游泳池","","荔枝角公园游泳池","","22.340808","114.137111","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2495","Accepted","Sham_Shui_Po","Sham Shui Po Park Swimming Pool","","深水埗公園游泳池","","深水埗公园游泳池","","22.331742","114.155330","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2496","Accepted","Sham_Shui_Po","Sham Shui Po Sports Ground","","深水埗運動場","","深水埗运动场","","22.336195","114.151454","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2497","Accepted","Sham_Shui_Po","Lai Chi Kok Park","","荔枝角公園","","荔枝角公园","","22.334069","114.140060","Metals,Paper,Plastics,Glass Bottles","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2498","Accepted","Sham_Shui_Po","Sham Shui Po Park","","深水埗公園","","深水埗公园","","22.331320","114.156542","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2499","Accepted","Sham_Shui_Po","Shek Kip Mei Park","","石硤尾公園","","石硖尾公园","","22.338947","114.171214","Metals,Paper,Plastics,Glass Bottles","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2500","Accepted","Sham_Shui_Po","Tai Hang Tung Recreation Ground","","大坑東遊樂場","","大坑东游乐场","","22.328110","114.170833","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2501","Accepted","Sham_Shui_Po","Tung Chau Street Park","","通州街公園","","通州街公园","","22.326219","114.159493","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2502","Accepted","Sham_Shui_Po","Lai Chi Kok Garden","","荔枝角花園","","荔枝角花园","","22.337850","114.139568","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2503","Accepted","Sham_Shui_Po","Fa Hui Park","","花墟公園","","花墟公园","","22.326830","114.173327","Metals,Paper,Plastics,Glass Bottles","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2504","Accepted","Sham_Shui_Po","Hing Wah Street Playground","","興華街遊樂場","","兴华街游乐场","","22.338148","114.154702","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2506","Accepted","Sham_Shui_Po","Maple Street Playground","","楓樹街遊樂場","","枫树街游乐场","","22.327624","114.164873","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2507","Accepted","Sham_Shui_Po","Nam Cheong Park","","南昌公園","","南昌公园","","22.324198","114.157326","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2508","Accepted","Sham_Shui_Po","Po On Road Playground","","保安道遊樂場","","保安道游乐场","","22.339654","114.157361","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2509","Accepted","Sham_Shui_Po","To Yuen Street Playground","","桃源街遊樂場","","桃源街游乐场","","22.334589","114.173972","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2510","Accepted","Sham_Shui_Po","Cornwall Street Squash and Table Tennis Centre","","歌和老街壁球及乒乓球中心","","歌和老街壁球及乒乓球中心","","22.339096","114.172786","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
"2511","Accepted","Sham_Shui_Po","Lai Chi Kok Park Sports Centre","","荔枝角公園體育館","","荔枝角公园体育馆","","22.340827","114.137390","Metals,Paper,Plastics","Recycling Bins at Public Place","Note: For public use","","","","","",""
